filename,Ratio_Sophis_Token,Ratio_SA_Sophis_Token,Ratio_Sophis_Type,Ratio_SA_Sophis_Type,Mean_Freq_Word,Mean_Freq_Sense
essay1.txt,2.3183390312348533,3.6008244527690274,2.6510164930107734,4.03964417982594,11.087103876083466,10.391073829990443
essay2.txt,3.112893214786956,3.878358759406699,2.9463114522583864,3.9740945169996835,11.095131645307417,10.421870842139276
essay3.txt,1.2633523314184736,1.8950284971277105,1.392715036327889,2.2283440581246223,11.778709735765966,10.808679789405781
essay4.txt,0.970142500145332,1.455213750217998,0.9901475429766744,1.4852213144650115,11.451865061593416,10.57314693575795
essay5.txt,1.1620960759419274,2.2558335591813887,1.2422991131825594,1.9521843207154503,11.30489874685457,10.357053272687708
